pixles
0.99607843 0.99607843 0.99215686 ... 0.99607843 0.99607843 0.99607843
0.24313726 0.25098041 0.25490198 ... 0.41568628 0.42352942 0.43137255
0.10980392 0.10980392 0.11372549 ... 0.23529412 0.23529412 0.23529412
0.98039216 0.98039216 0.96862745 ... 0.28627452 0.20392157 0.16470589
1.         0.97647059 0.96470588 ... 0.97254902 0.96470588 0.96078432
0.25098041 0.3019608  0.27058825 ... 0.         0.00784314 0.01960784
0.11764706 0.22352941 0.51764709 ... 0.48235294 0.43529412 0.37254903
0.99607843 0.48627451 0.27843139 ... 0.32156864 0.24313726 0.16862746
0.49411765 0.4627451  0.42352942 ... 0.78431374 0.3764706  0.18431373
0.15686275 0.15686275 0.15686275 ... 0.42745098 0.53725493 0.56862748
0.04313726 0.05882353 0.09019608 ... 0.01960784 0.03137255 0.03921569
0.07058824 0.06666667 0.07058824 ... 0.15686275 0.23529412 0.21176471
0.53333336 0.53725493 0.50588238 ... 0.63529414 0.63137257 0.63137257
0.01568628 0.01568628 0.01176471 ... 0.95294118 0.95686275 0.95294118
0.65490198 0.67450982 0.70588237 ... 0.9254902  0.90980393 0.89411765
0.3019608  0.29803923 0.32941177 ... 0.77254903 0.86666667 0.94509804
0.35686275 0.37254903 0.39215687 ... 0.58823532 0.48627451 0.4627451 
0.11372549 0.09411765 0.03529412 ... 0.63529414 0.65098041 0.66274512
1. 1. 1. ... 1. 1. 1.
0.22745098 0.23137255 0.24313726 ... 0.59215689 0.58823532 0.59215689
0.67058825 0.14117648 0.0627451  ... 0.92941177 0.92941177 0.92941177
0.47450981 0.47058824 0.47843137 ... 0.78039217 0.77254903 0.57254905
0.08627451 0.10196079 0.11372549 ... 0.78431374 0.80784315 0.81960785
1.         0.99607843 1.         ... 0.79215688 0.85490197 0.81176472
0.64313728 0.19215687 0.13333334 ... 0.05882353 0.10196079 0.1254902 
0.01960784 0.16078432 0.07450981 ... 0.27450982 0.29803923 0.33725491
0.24705882 0.26666668 0.34117648 ... 0.16078432 0.10196079 0.1882353 
0.41568628 0.41176471 0.41568628 ... 0.12156863 0.10196079 0.08235294
0.78431374 0.78039217 0.78039217 ... 0.42745098 0.49803922 0.50196081
0.62352943 0.59607846 0.72156864 ... 0.32549021 0.32941177 0.32941177
0.53333336 0.53725493 0.56862748 ... 0.78039217 0.7647059  0.73725492
0.68235296 0.67843139 0.67058825 ... 0.13333334 0.22352941 0.26666668
0.96470588 0.96470588 0.96862745 ... 0.09411765 0.06666667 0.0627451 
0.93333334 0.27058825 0.09411765 ... 0.57254905 0.80000001 0.68235296
0.85490197 0.80392158 0.80784315 ... 0.05490196 0.06666667 0.09019608
0.21176471 0.25490198 0.25098041 ... 0.18039216 0.17647059 0.21960784
0.40784314 0.3882353  0.36078432 ... 0.03529412 0.27450982 0.44705883
0.99607843 0.99215686 0.99607843 ... 1.         1.         1.        
0.20392157 0.18039216 0.17254902 ... 0.         0.00784314 0.00784314
0.93725491 0.6901961  0.61176473 ... 0.05098039 0.04313726 0.04313726
0.55686277 0.56470591 0.56078434 ... 0.52941179 0.49803922 0.47058824
0.69411767 0.69803923 0.70588237 ... 0.01960784 0.02352941 0.41960785
0.92156863 0.92941177 0.98431373 ... 0.90196079 0.7647059  0.49803922
0.07843138 0.08627451 0.07058824 ... 0.63529414 0.64313728 0.64705884
0.98039216 1.         0.72156864 ... 0.99215686 0.99607843 0.99215686
0.34117648 0.33725491 0.21568628 ... 0.67843139 0.68627453 0.68235296
0.54509807 0.54901963 0.5529412  ... 0.94901961 0.94117647 0.93725491
0.36078432 0.38431373 0.41960785 ... 0.26274511 0.25882354 0.25490198
0.29019609 0.22352941 0.02352941 ... 0.08235294 0.06666667 0.08627451
0.98823529 0.8509804  0.34117648 ... 0.08627451 0.0627451  0.04313726
0.90588236 0.57254905 0.32156864 ... 0.63529414 0.63137257 0.67058825
0.35294119 0.27058825 0.28627452 ... 0.1882353  0.09803922 0.13333334
1.         1.         1.         ... 0.76078433 1.         0.99607843
0.78431374 0.78039217 0.78039217 ... 0.16470589 0.16078432 0.16862746
0.74509805 0.74509805 0.74117649 ... 0.28627452 0.28235295 0.28627452
0.10980392 0.09019608 0.13725491 ... 0.73333335 0.72941178 0.73333335
0.40392157 0.39215687 0.33333334 ... 0.21176471 0.10196079 0.14901961
1.         1.         0.8392157  ... 0.03137255 0.03137255 0.03137255
0.84313726 0.8392157  0.88235295 ... 0.90588236 0.87843138 0.87843138
0.35686275 0.36862746 0.38431373 ... 0.14901961 0.14901961 0.15294118
0.02352941 0.02352941 0.03137255 ... 0.41960785 0.41568628 0.47450981
1.         0.99607843 0.99607843 ... 0.13333334 0.1882353  0.45490196
0.24705882 0.24313726 0.17254902 ... 0.25882354 0.35294119 0.40000001
0.57647061 0.59215689 0.60392159 ... 0.36862746 0.38431373 0.3764706 
0.11764706 0.1254902  0.13725491 ... 0.16470589 0.15294118 0.13333334
0.93333334 0.52549022 0.         ... 0.01568628 0.01568628 0.00784314
0.49803922 0.54509807 0.58823532 ... 0.37254903 0.44313726 0.42352942
0.67843139 0.70588237 0.67843139 ... 0.32156864 0.32941177 0.35294119
0.27843139 0.20784314 0.18039216 ... 0.05098039 0.05882353 0.18039216
0.15686275 0.15686275 0.16470589 ... 0.19215687 0.20784314 0.18431373
0.41960785 0.40784314 0.39607844 ... 0.23529412 0.21176471 0.16470589
0.07450981 0.06666667 0.07843138 ... 0.05490196 0.05098039 0.04705882
0.7647059  0.64705884 0.47450981 ... 0.7647059  0.78431374 0.80784315
0.52549022 0.29803923 0.21176471 ... 0.54901963 0.5529412  0.54901963
0.95686275 0.95686275 0.95686275 ... 0.32941177 0.40784314 0.51372552
0.14117648 0.15686275 0.1254902  ... 0.09803922 0.10588235 0.14117648
0.95686275 0.96078432 0.96078432 ... 0.9254902  0.9137255  0.90588236
0.1882353  0.13333334 0.07450981 ... 0.75686276 0.63921571 0.39215687
0.94901961 0.94901961 0.94901961 ... 0.97647059 0.93333334 0.94509804
0.92941177 0.92941177 0.93333334 ... 0.95294118 0.94901961 0.94117647
0.35686275 0.37254903 0.38039216 ... 0.42745098 0.47450981 0.56862748
0.30588236 0.12941177 0.16078432 ... 1.         1.         1.        
0.09411765 0.07058824 0.14901961 ... 0.85882354 0.87058824 0.83137256
0.66274512 0.67058825 0.67058825 ... 0.72156864 0.39215687 0.08235294
0.25882354 0.35294119 0.39607844 ... 0.99215686 0.99215686 1.        
1.         1.         1.         ... 0.65882355 0.67058825 0.93725491
0.92941177 0.92941177 0.89411765 ... 0.32156864 0.15686275 0.09803922
0.99607843 0.99607843 0.99607843 ... 0.90980393 0.88627452 0.87058824
0.8392157  0.8392157  0.8392157  ... 0.43137255 0.4627451  0.49411765
0.47058824 0.55686277 0.69803923 ... 0.65098041 0.80392158 0.7019608 
0.51764709 0.47058824 0.43529412 ... 0.1882353  0.14117648 0.14901961
1.         1.         1.         ... 0.86666667 0.85882354 0.92156863
0.70588237 0.54509807 0.40000001 ... 0.80000001 0.80392158 0.92156863
0.78431374 0.81568629 0.72549021 ... 0.50196081 0.54901963 0.46666667
0.34117648 0.16862746 0.10980392 ... 0.16862746 0.2        0.19607843
0.05490196 0.05882353 0.05098039 ... 0.10588235 0.15686275 0.21960784
0.38039216 0.41176471 0.53725493 ... 0.61960787 0.57254905 0.52549022
0.09411765 0.07843138 0.06666667 ... 0.65098041 0.66274512 0.65882355
0.76862746 0.74509805 0.7019608  ... 0.59607846 0.56862748 0.50980395
0.50196081 0.34117648 0.23137255 ... 0.83529413 0.85490197 0.85490197
0.27843139 0.32941177 0.39607844 ... 0.77254903 0.77254903 0.77254903
0.95686275 0.88235295 0.7764706  ... 0.78823531 0.80000001 0.80784315
0.30588236 0.3019608  0.3137255  ... 0.07058824 0.02745098 0.00784314
1.         0.99215686 1.         ... 0.93333334 0.98039216 0.97647059
0.03529412 0.03529412 0.03921569 ... 0.72156864 0.21568628 0.03529412
0.84705883 0.84705883 0.84313726 ... 0.90588236 0.52549022 0.21568628
0.39607844 0.6901961  0.60392159 ... 0.92941177 0.86666667 0.57254905
0.3882353  0.22352941 0.09803922 ... 0.14509805 0.19607843 0.28235295
0.38431373 0.47450981 0.42352942 ... 0.11764706 0.16078432 0.21568628
0.08235294 0.09411765 0.12156863 ... 0.05882353 0.05882353 0.05882353
0.81568629 0.79607844 0.76078433 ... 0.45490196 0.49803922 0.56078434
0.90980393 0.90196079 0.9254902  ... 0.25882354 0.26666668 0.28235295
0.80000001 0.83529413 0.86666667 ... 0.45882353 0.38039216 0.34117648
0.55686277 0.61960787 0.72941178 ... 0.16862746 0.1882353  0.22352941
1.         1.         1.         ... 0.39215687 0.53725493 0.63137257
0.97254902 0.97254902 0.97254902 ... 0.41568628 0.34901962 0.3137255 
0.37254903 0.33725491 0.27450982 ... 0.03529412 0.04313726 0.10588235
0.34117648 0.27450982 0.23137255 ... 0.10980392 0.54509807 0.98823529
0.23137255 0.23137255 0.21568628 ... 0.15294118 0.14901961 0.15294118
0.54901963 0.5411765  0.50196081 ... 0.25882354 0.23921569 0.20392157
0.4509804  0.5529412  0.58039218 ... 0.07843138 0.03921569 0.33725491
0.61960787 0.15686275 0.23529412 ... 0.71764708 0.73333335 0.74509805
0.05490196 0.07843138 0.07843138 ... 0.67058825 0.67843139 0.66666669
0.38039216 0.40000001 0.42745098 ... 0.10196079 0.11764706 0.14117648
0.61176473 0.63137257 0.65098041 ... 0.20392157 0.19607843 0.20392157
0.5529412  0.26274511 0.21176471 ... 0.00784314 0.00784314 0.01960784
0.98039216 0.97647059 0.95294118 ... 0.77254903 0.7764706  0.77254903
0.74901962 0.7019608  0.58039218 ... 0.         0.00392157 0.00392157
0.03529412 0.04705882 0.13333334 ... 0.02745098 0.01568628 0.03529412
0.47450981 0.45882353 0.44705883 ... 0.66274512 0.51764709 0.52549022
0.71372551 0.69803923 0.70588237 ... 0.29019609 0.29019609 0.28627452
0.41960785 0.42745098 0.42745098 ... 0.1254902  0.10588235 0.28627452
0.11764706 0.15686275 0.16470589 ... 0.37254903 0.33725491 0.29411766
0.04313726 0.01176471 0.01568628 ... 1.         1.         1.        
0.15686275 0.19607843 0.24313726 ... 0.05098039 0.0627451  0.10196079
0.73333335 0.74117649 0.7647059  ... 0.03921569 0.09411765 0.20392157
0.04313726 0.00392157 0.04705882 ... 0.00392157 0.00392157 0.        
0.3137255  0.37254903 0.44705883 ... 1.         1.         1.        
0.87058824 0.88627452 0.8509804  ... 0.30588236 0.30980393 0.30980393
0.10980392 0.10980392 0.10588235 ... 0.1254902  0.12941177 0.12941177
0.23137255 0.17647059 0.22745098 ... 0.36862746 0.39607844 0.40392157
0.69803923 0.69411767 0.71372551 ... 0.71372551 0.71764708 0.72156864
0.13333334 0.12941177 0.12156863 ... 0.17254902 0.15686275 0.15294118
1.         0.98823529 1.         ... 0.69411767 0.72156864 0.47843137
0.         0.         0.         ... 0.         0.         0.00392157
0.42352942 0.32549021 0.32941177 ... 0.35686275 0.3137255  0.33333334
0.51764709 0.53725493 0.5411765  ... 0.40784314 0.40392157 0.40784314
0.4509804  0.40392157 0.21176471 ... 0.26666668 0.23529412 0.21176471
0.51764709 0.57647061 0.63529414 ... 0.73333335 0.72941178 0.72156864
0.68235296 0.40000001 0.40392157 ... 0.41568628 0.42352942 0.45882353
0.627451   0.627451   0.63137257 ... 0.72549021 0.72549021 0.72156864
0.1254902  0.1254902  0.13333334 ... 0.7764706  0.77254903 0.74901962
0.34117648 0.17254902 0.06666667 ... 0.59607846 0.75294119 0.80784315
1.         0.99607843 0.98823529 ... 0.71764708 0.70980394 0.6901961 
0.03921569 0.02745098 0.01176471 ... 0.28235295 0.27058825 0.26666668
0.87058824 0.87058824 0.86666667 ... 0.28235295 0.26274511 0.23137255
0.66666669 0.66666669 0.67058825 ... 0.72941178 0.70588237 0.64313728
0.04313726 0.04313726 0.04705882 ... 0.14509805 0.08627451 0.1254902 
0.18431373 0.20392157 0.21960784 ... 0.28235295 0.29019609 0.28627452
0.60784316 0.627451   0.65490198 ... 0.27058825 0.27058825 0.1254902 
1.         1.         0.98431373 ... 1.         1.         1.        
0.78823531 0.80392158 0.78431374 ... 0.61960787 0.61960787 0.64313728
0.96862745 0.96862745 0.97254902 ... 0.08627451 0.04705882 0.00392157
0.9254902  0.9254902  0.9254902  ... 0.47450981 0.49019608 0.47843137
0.10196079 0.09019608 0.0627451  ... 0.01176471 0.00392157 0.00392157
0.05490196 0.07450981 0.07450981 ... 0.19607843 0.19607843 0.19215687
0.44705883 0.52156866 0.50588238 ... 0.84705883 0.61176473 0.23137255
0.12941177 0.11372549 0.10196079 ... 0.25882354 0.18039216 0.25490198
0.94509804 0.94117647 0.94117647 ... 0.99215686 0.96470588 0.93725491
0.10196079 0.02745098 0.01960784 ... 0.36078432 0.36470589 0.37254903
0.22352941 0.27058825 0.32156864 ... 0.70980394 0.69411767 0.67450982
0.23137255 0.23137255 0.20784314 ... 0.14509805 0.15294118 0.15294118
1.         0.67450982 0.02745098 ... 0.18431373 0.18039216 0.14901961
0.59607846 0.32156864 0.33725491 ... 0.63137257 0.63137257 0.59215689
0.38039216 0.38431373 0.33725491 ... 0.06666667 0.09803922 0.11764706
0.2        0.19607843 0.18431373 ... 0.27058825 0.27450982 0.27450982
0.21176471 0.22745098 0.33725491 ... 0.09803922 0.13333334 0.14509805
0.13333334 0.11372549 0.10588235 ... 0.63529414 0.64705884 0.67843139
0.         0.00392157 0.00784314 ... 0.63529414 0.60784316 0.61960787
0.61176473 0.3882353  0.29411766 ... 0.98823529 0.99215686 0.99215686
0.22352941 0.22745098 0.21960784 ... 0.         0.         0.        
0.73725492 0.78431374 0.60784316 ... 0.35686275 0.68235296 0.66666669
0.76862746 0.79607844 0.80784315 ... 0.9254902  0.94509804 0.94509804
0.10196079 0.10588235 0.10588235 ... 0.41960785 0.45882353 0.35294119
0.85882354 0.50588238 0.15686275 ... 0.20784314 0.28627452 0.33725491
0.01568628 0.         0.         ... 0.11764706 0.11764706 0.12156863
0.99215686 1.         0.71764708 ... 0.99607843 1.         1.        
0.82352942 0.73725492 0.74901962 ... 0.09411765 0.10196079 0.09411765
0.16078432 0.20392157 0.25882354 ... 0.40000001 0.31764707 0.3019608 
0.65882355 0.67058825 0.68235296 ... 0.90980393 0.92156863 0.93725491
0.69411767 0.67450982 0.60784316 ... 0.22745098 0.20392157 0.20784314
0.98823529 0.98823529 0.98823529 ... 0.98823529 0.98823529 0.98823529
0.28235295 0.07058824 0.0627451  ... 0.00392157 0.20392157 0.47843137
0.49803922 0.50196081 0.22352941 ... 0.39607844 0.40000001 0.40784314
0.94509804 0.94117647 0.94509804 ... 0.81568629 0.82745099 0.83137256
0.05882353 0.07843138 0.10980392 ... 0.55686277 0.58823532 0.6156863 
0.80000001 0.82745099 0.80784315 ... 0.43529412 0.42745098 0.43137255
0.64313728 0.64705884 0.52156866 ... 0.07058824 0.09019608 0.14901961
0.28235295 0.3019608  0.33725491 ... 0.42352942 0.50980395 0.5411765 
0.28627452 0.22745098 0.27450982 ... 0.72941178 0.85490197 0.93333334
0.18039216 0.1882353  0.19215687 ... 0.51764709 0.43529412 0.14117648
0.01960784 0.02745098 0.11764706 ... 0.02745098 0.03529412 0.04313726
0.4509804  0.39607844 0.18039216 ... 0.82745099 0.85882354 0.87843138
1.         1.         1.         ... 0.59215689 0.65098041 0.52549022
0.25490198 0.29411766 0.33725491 ... 0.52549022 0.52156866 0.52549022
0.37254903 0.37254903 0.38039216 ... 0.09019608 0.11372549 0.04705882
0.16470589 0.16862746 0.18039216 ... 0.08235294 0.07450981 0.07450981
0.41960785 0.33725491 0.26274511 ... 0.53725493 0.52549022 0.6156863 
0.61176473 0.61176473 0.60392159 ... 0.09803922 0.08235294 0.10588235
0.73725492 0.8392157  0.85490197 ... 0.88627452 0.88235295 0.88235295
0.00392157 0.         0.         ... 0.25882354 0.1882353  0.16862746
0.46666667 0.62352943 0.80000001 ... 0.09803922 0.09019608 0.07450981
0.53725493 0.56470591 0.58431375 ... 0.44705883 0.6901961  0.7019608 
0.18039216 0.15294118 0.1254902  ... 0.37254903 0.45490196 0.56470591
0.00784314 0.00784314 0.00784314 ... 0.14901961 0.13333334 0.11764706
0.10980392 0.11372549 0.12941177 ... 0.41176471 0.3764706  0.31764707
1. 1. 1. ... 1. 1. 1.
0.41568628 0.41960785 0.41960785 ... 0.         0.         0.        
0.26274511 0.22745098 0.2        ... 0.14117648 0.14117648 0.14117648
0.49019608 0.38431373 0.23529412 ... 0.27450982 0.14901961 0.05490196
0.08627451 0.08235294 0.07843138 ... 0.24705882 0.24705882 0.24313726
0.05882353 0.05098039 0.04705882 ... 0.32549021 0.33333334 0.24313726
0.21176471 0.50980395 0.5529412  ... 0.98431373 0.95294118 0.87058824
0.29019609 0.15686275 0.05882353 ... 0.23921569 0.26666668 0.34901962
0.84705883 0.81960785 0.81568629 ... 0.5529412  0.45882353 0.48627451
0.07450981 0.09803922 0.1254902  ... 0.98823529 0.43529412 0.21568628
0.24705882 0.35686275 0.25882354 ... 0.05882353 0.05882353 0.04705882
0.52941179 0.52941179 0.52941179 ... 0.16862746 0.16862746 0.16862746
0.73725492 0.70588237 0.70980394 ... 0.14509805 0.15686275 0.15686275
0.88235295 0.87843138 0.89019608 ... 0.80000001 0.81176472 0.81960785
